Record,Date,UTC Time,Akcelerometr1,Akcelerometr2,Czujnik_temp1,Czujnik_temp2
       523, 8/03/2016,10:20:04,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       524, 8/03/2016,10:20:05,   5.600000E-01,   5.800000E-01,   0.000000E+00,   0.000000E+00
       525, 8/03/2016,10:20:06,   5.600000E-01,   5.800000E-01,   0.000000E+00,   0.000000E+00
       526, 8/03/2016,10:20:07,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       527, 8/03/2016,10:20:08,   5.500000E-01,   5.800000E-01,   0.000000E+00,   0.000000E+00
       528, 8/03/2016,10:20:09,   5.600000E-01,   6.000000E-01,   0.000000E+00,   0.000000E+00
       529, 8/03/2016,10:20:10,   5.700000E-01,   6.000000E-01,   0.000000E+00,   0.000000E+00
       530, 8/03/2016,10:20:11,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       531, 8/03/2016,10:20:12,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       532, 8/03/2016,10:20:13,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       533, 8/03/2016,10:20:14,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       534, 8/03/2016,10:20:15,   5.600000E-01,   5.800000E-01,   0.000000E+00,   0.000000E+00
       535, 8/03/2016,10:20:16,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       536, 8/03/2016,10:20:17,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       537, 8/03/2016,10:20:18,   5.600000E-01,   6.000000E-01,   0.000000E+00,   0.000000E+00
       538, 8/03/2016,10:20:19,   5.600000E-01,   6.000000E-01,   0.000000E+00,   0.000000E+00
       539, 8/03/2016,10:20:20,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       540, 8/03/2016,10:20:21,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       541, 8/03/2016,10:20:22,   5.600000E-01,   6.000000E-01,   0.000000E+00,   0.000000E+00
       542, 8/03/2016,10:20:23,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       543, 8/03/2016,10:20:24,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       544, 8/03/2016,10:20:25,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       545, 8/03/2016,10:20:26,   5.600000E-01,   6.000000E-01,   0.000000E+00,   0.000000E+00
       546, 8/03/2016,10:20:27,   5.600000E-01,   7.000000E-01,   0.000000E+00,   0.000000E+00
       547, 8/03/2016,10:20:28,   6.300000E-01,   9.000000E-01,   0.000000E+00,   0.000000E+00
       548, 8/03/2016,10:20:29,   5.600000E-01,   6.000000E-01,   0.000000E+00,   0.000000E+00
       549, 8/03/2016,10:20:30,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       550, 8/03/2016,10:20:31,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       551, 8/03/2016,10:20:32,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       552, 8/03/2016,10:20:33,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       553, 8/03/2016,10:20:34,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       554, 8/03/2016,10:20:35,   6.000000E-01,   8.700000E-01,   0.000000E+00,   0.000000E+00
       555, 8/03/2016,10:20:36,   5.600000E-01,   6.000000E-01,   0.000000E+00,   0.000000E+00
       556, 8/03/2016,10:20:37,   5.600000E-01,   6.100000E-01,   0.000000E+00,   0.000000E+00
       557, 8/03/2016,10:20:38,   5.900000E-01,   6.800000E-01,   0.000000E+00,   0.000000E+00
       558, 8/03/2016,10:20:39,   5.600000E-01,   6.000000E-01,   0.000000E+00,   0.000000E+00
       559, 8/03/2016,10:20:40,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       560, 8/03/2016,10:20:41,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       561, 8/03/2016,10:20:42,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       562, 8/03/2016,10:20:43,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       563, 8/03/2016,10:20:44,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       564, 8/03/2016,10:20:45,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       565, 8/03/2016,10:20:46,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       566, 8/03/2016,10:20:47,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       567, 8/03/2016,10:20:48,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       568, 8/03/2016,10:20:49,   5.500000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       569, 8/03/2016,10:20:50,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       570, 8/03/2016,10:20:51,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       571, 8/03/2016,10:20:52,   5.700000E-01,   6.000000E-01,   0.000000E+00,   0.000000E+00
       572, 8/03/2016,10:20:53,   5.600000E-01,   6.600000E-01,   0.000000E+00,   0.000000E+00
       573, 8/03/2016,10:20:54,   5.600000E-01,   6.400000E-01,   0.000000E+00,   0.000000E+00
       574, 8/03/2016,10:20:55,   1.040000E+00,   1.510000E+00,   0.000000E+00,   0.000000E+00
       575, 8/03/2016,10:20:56,   5.700000E-01,   6.200000E-01,   0.000000E+00,   0.000000E+00
       576, 8/03/2016,10:20:57,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       577, 8/03/2016,10:20:58,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       578, 8/03/2016,10:20:59,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       579, 8/03/2016,10:21:00,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       580, 8/03/2016,10:21:01,   5.600000E-01,   5.800000E-01,   0.000000E+00,   0.000000E+00
       581, 8/03/2016,10:21:02,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       582, 8/03/2016,10:21:03,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       583, 8/03/2016,10:21:04,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       584, 8/03/2016,10:21:05,   5.600000E-01,   6.000000E-01,   0.000000E+00,   0.000000E+00
       585, 8/03/2016,10:21:06,   5.600000E-01,   6.000000E-01,   0.000000E+00,   0.000000E+00
       586, 8/03/2016,10:21:07,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       587, 8/03/2016,10:21:08,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       588, 8/03/2016,10:21:09,   5.600000E-01,   5.800000E-01,   0.000000E+00,   0.000000E+00
       589, 8/03/2016,10:21:10,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       590, 8/03/2016,10:21:11,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       591, 8/03/2016,10:21:12,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       592, 8/03/2016,10:21:13,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       593, 8/03/2016,10:21:14,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       594, 8/03/2016,10:21:15,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       595, 8/03/2016,10:21:16,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       596, 8/03/2016,10:21:17,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       597, 8/03/2016,10:21:18,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       598, 8/03/2016,10:21:19,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       599, 8/03/2016,10:21:20,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       600, 8/03/2016,10:21:21,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       601, 8/03/2016,10:21:22,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       602, 8/03/2016,10:21:23,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       603, 8/03/2016,10:21:24,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       604, 8/03/2016,10:21:25,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       605, 8/03/2016,10:21:26,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       606, 8/03/2016,10:21:27,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       607, 8/03/2016,10:21:28,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       608, 8/03/2016,10:21:29,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       609, 8/03/2016,10:21:30,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       610, 8/03/2016,10:21:31,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       611, 8/03/2016,10:21:32,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       612, 8/03/2016,10:21:33,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       613, 8/03/2016,10:21:34,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       614, 8/03/2016,10:21:35,   5.600000E-01,   6.000000E-01,   0.000000E+00,   0.000000E+00
       615, 8/03/2016,10:21:36,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       616, 8/03/2016,10:21:37,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       617, 8/03/2016,10:21:38,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       618, 8/03/2016,10:21:39,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       619, 8/03/2016,10:21:40,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       620, 8/03/2016,10:21:41,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       621, 8/03/2016,10:21:42,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       622, 8/03/2016,10:21:43,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       623, 8/03/2016,10:21:44,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       624, 8/03/2016,10:21:45,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       625, 8/03/2016,10:21:46,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       626, 8/03/2016,10:21:47,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       627, 8/03/2016,10:21:48,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       628, 8/03/2016,10:21:49,   5.500000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       629, 8/03/2016,10:21:50,   5.600000E-01,   6.200000E-01,   0.000000E+00,   0.000000E+00
       630, 8/03/2016,10:21:51,   5.600000E-01,   6.000000E-01,   0.000000E+00,   0.000000E+00
       631, 8/03/2016,10:21:52,   5.600000E-01,   6.000000E-01,   0.000000E+00,   0.000000E+00
       632, 8/03/2016,10:21:53,   6.000000E-01,   7.500000E-01,   0.000000E+00,   0.000000E+00
       633, 8/03/2016,10:21:54,   5.600000E-01,   6.000000E-01,   0.000000E+00,   0.000000E+00
       634, 8/03/2016,10:21:55,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       635, 8/03/2016,10:21:56,   5.600000E-01,   6.000000E-01,   0.000000E+00,   0.000000E+00
       636, 8/03/2016,10:21:57,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       637, 8/03/2016,10:21:58,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       638, 8/03/2016,10:21:59,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       639, 8/03/2016,10:22:00,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       640, 8/03/2016,10:22:01,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       641, 8/03/2016,10:22:02,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       642, 8/03/2016,10:22:03,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       643, 8/03/2016,10:22:04,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       644, 8/03/2016,10:22:05,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       645, 8/03/2016,10:22:06,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       646, 8/03/2016,10:22:07,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       647, 8/03/2016,10:22:08,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       648, 8/03/2016,10:22:09,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       649, 8/03/2016,10:22:10,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       650, 8/03/2016,10:22:11,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       651, 8/03/2016,10:22:12,   5.500000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       652, 8/03/2016,10:22:13,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       653, 8/03/2016,10:22:14,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       654, 8/03/2016,10:22:15,   5.600000E-01,   5.800000E-01,   0.000000E+00,   0.000000E+00
       655, 8/03/2016,10:22:16,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       656, 8/03/2016,10:22:17,   5.800000E-01,   7.200000E-01,   0.000000E+00,   0.000000E+00
       657, 8/03/2016,10:22:18,   5.700000E-01,   6.100000E-01,   0.000000E+00,   0.000000E+00
       658, 8/03/2016,10:22:19,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       659, 8/03/2016,10:22:20,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       660, 8/03/2016,10:22:21,   5.500000E-01,   6.100000E-01,   0.000000E+00,   0.000000E+00
       661, 8/03/2016,10:22:22,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       662, 8/03/2016,10:22:23,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       663, 8/03/2016,10:22:24,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       664, 8/03/2016,10:22:25,   5.600000E-01,   5.800000E-01,   0.000000E+00,   0.000000E+00
       665, 8/03/2016,10:22:26,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       666, 8/03/2016,10:22:27,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       667, 8/03/2016,10:22:28,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       668, 8/03/2016,10:22:29,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       669, 8/03/2016,10:22:30,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       670, 8/03/2016,10:22:31,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       671, 8/03/2016,10:22:32,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       672, 8/03/2016,10:22:33,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       673, 8/03/2016,10:22:34,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       674, 8/03/2016,10:22:35,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       675, 8/03/2016,10:22:36,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       676, 8/03/2016,10:22:37,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       677, 8/03/2016,10:22:38,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       678, 8/03/2016,10:22:39,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       679, 8/03/2016,10:22:40,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       680, 8/03/2016,10:22:41,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       681, 8/03/2016,10:22:42,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       682, 8/03/2016,10:22:43,   5.500000E-01,   6.000000E-01,   0.000000E+00,   0.000000E+00
       683, 8/03/2016,10:22:44,   5.600000E-01,   6.000000E-01,   0.000000E+00,   0.000000E+00
       684, 8/03/2016,10:22:45,   5.900000E-01,   6.700000E-01,   0.000000E+00,   0.000000E+00
       685, 8/03/2016,10:22:46,   5.600000E-01,   6.000000E-01,   0.000000E+00,   0.000000E+00
       686, 8/03/2016,10:22:47,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       687, 8/03/2016,10:22:48,   5.600000E-01,   5.800000E-01,   0.000000E+00,   0.000000E+00
       688, 8/03/2016,10:22:50,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       689, 8/03/2016,10:22:51,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       690, 8/03/2016,10:22:52,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       691, 8/03/2016,10:22:53,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       692, 8/03/2016,10:22:54,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       693, 8/03/2016,10:22:55,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       694, 8/03/2016,10:22:56,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       695, 8/03/2016,10:22:57,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       696, 8/03/2016,10:22:58,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       697, 8/03/2016,10:22:59,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       698, 8/03/2016,10:23:00,   5.600000E-01,   5.800000E-01,   0.000000E+00,   0.000000E+00
       699, 8/03/2016,10:23:01,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       700, 8/03/2016,10:23:02,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       701, 8/03/2016,10:23:03,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       702, 8/03/2016,10:23:04,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       703, 8/03/2016,10:23:05,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       704, 8/03/2016,10:23:06,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       705, 8/03/2016,10:23:07,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       706, 8/03/2016,10:23:08,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       707, 8/03/2016,10:23:09,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       708, 8/03/2016,10:23:10,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       709, 8/03/2016,10:23:11,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       710, 8/03/2016,10:23:12,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       711, 8/03/2016,10:23:13,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       712, 8/03/2016,10:23:14,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       713, 8/03/2016,10:23:15,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       714, 8/03/2016,10:23:16,   5.600000E-01,   5.800000E-01,   0.000000E+00,   0.000000E+00
       715, 8/03/2016,10:23:17,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       716, 8/03/2016,10:23:18,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       717, 8/03/2016,10:23:19,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       718, 8/03/2016,10:23:20,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       719, 8/03/2016,10:23:21,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       720, 8/03/2016,10:23:22,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       721, 8/03/2016,10:23:23,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       722, 8/03/2016,10:23:24,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       723, 8/03/2016,10:23:25,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       724, 8/03/2016,10:23:26,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       725, 8/03/2016,10:23:27,   5.600000E-01,   5.800000E-01,   0.000000E+00,   0.000000E+00
       726, 8/03/2016,10:23:28,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       727, 8/03/2016,10:23:29,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       728, 8/03/2016,10:23:30,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       729, 8/03/2016,10:23:31,   5.600000E-01,   6.000000E-01,   0.000000E+00,   0.000000E+00
       730, 8/03/2016,10:23:32,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       731, 8/03/2016,10:23:33,   5.500000E-01,   6.000000E-01,   0.000000E+00,   0.000000E+00
       732, 8/03/2016,10:23:34,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       733, 8/03/2016,10:23:35,   5.500000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       734, 8/03/2016,10:23:36,   5.500000E-01,   5.800000E-01,   0.000000E+00,   0.000000E+00
       735, 8/03/2016,10:23:37,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       736, 8/03/2016,10:23:38,   5.500000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       737, 8/03/2016,10:23:39,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       738, 8/03/2016,10:23:40,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       739, 8/03/2016,10:23:41,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       740, 8/03/2016,10:23:42,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       741, 8/03/2016,10:23:43,   5.600000E-01,   5.800000E-01,   0.000000E+00,   0.000000E+00
       742, 8/03/2016,10:23:44,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       743, 8/03/2016,10:23:45,   5.600000E-01,   5.800000E-01,   0.000000E+00,   0.000000E+00
       744, 8/03/2016,10:23:46,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       745, 8/03/2016,10:23:47,   1.670000E+00,   4.010000E+00,   0.000000E+00,   0.000000E+00
       746, 8/03/2016,10:23:48,   6.000000E-01,   7.200000E-01,   0.000000E+00,   0.000000E+00
       747, 8/03/2016,10:23:49,   5.600000E-01,   6.000000E-01,   0.000000E+00,   0.000000E+00
       748, 8/03/2016,10:23:50,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       749, 8/03/2016,10:23:51,   5.600000E-01,   6.000000E-01,   0.000000E+00,   0.000000E+00
       750, 8/03/2016,10:23:52,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       751, 8/03/2016,10:23:53,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       752, 8/03/2016,10:23:54,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       753, 8/03/2016,10:23:55,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       754, 8/03/2016,10:23:56,   5.500000E-01,   6.000000E-01,   0.000000E+00,   0.000000E+00
       755, 8/03/2016,10:23:57,   5.500000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       756, 8/03/2016,10:23:58,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       757, 8/03/2016,10:23:59,   6.000000E-01,   7.600000E-01,   0.000000E+00,   0.000000E+00
       758, 8/03/2016,10:24:00,   5.600000E-01,   6.200000E-01,   0.000000E+00,   0.000000E+00
       759, 8/03/2016,10:24:01,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       760, 8/03/2016,10:24:02,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       761, 8/03/2016,10:24:03,   5.500000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       762, 8/03/2016,10:24:04,   5.600000E-01,   6.100000E-01,   0.000000E+00,   0.000000E+00
       763, 8/03/2016,10:24:05,   5.600000E-01,   6.000000E-01,   0.000000E+00,   0.000000E+00
       764, 8/03/2016,10:24:06,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       765, 8/03/2016,10:24:07,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       766, 8/03/2016,10:24:08,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       767, 8/03/2016,10:24:09,   5.700000E-01,   7.100000E-01,   0.000000E+00,   0.000000E+00
       768, 8/03/2016,10:24:10,   5.600000E-01,   6.400000E-01,   0.000000E+00,   0.000000E+00
       769, 8/03/2016,10:24:11,   5.600000E-01,   6.000000E-01,   0.000000E+00,   0.000000E+00
       770, 8/03/2016,10:24:12,   5.500000E-01,   6.000000E-01,   0.000000E+00,   0.000000E+00
       771, 8/03/2016,10:24:13,   6.700000E-01,   1.140000E+00,   0.000000E+00,   0.000000E+00
       772, 8/03/2016,10:24:14,   5.600000E-01,   6.200000E-01,   0.000000E+00,   0.000000E+00
       773, 8/03/2016,10:24:15,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       774, 8/03/2016,10:24:16,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       775, 8/03/2016,10:24:17,   5.600000E-01,   6.000000E-01,   0.000000E+00,   0.000000E+00
       776, 8/03/2016,10:24:18,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       777, 8/03/2016,10:24:19,   5.600000E-01,   6.000000E-01,   0.000000E+00,   0.000000E+00
       778, 8/03/2016,10:24:20,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       779, 8/03/2016,10:24:21,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       780, 8/03/2016,10:24:22,   5.600000E-01,   5.800000E-01,   0.000000E+00,   0.000000E+00
       781, 8/03/2016,10:24:23,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       782, 8/03/2016,10:24:24,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       783, 8/03/2016,10:24:25,   5.600000E-01,   5.900000E-01,   0.000000E+00,   0.000000E+00
       784, 8/03/2016,10:24:26,   5.600000E-01,   6.000000E-01,   0.000000E+00,   0.000000E+00
       785, 8/03/2016,10:24:27,   5.600000E-01,   6.100000E-01,   0.000000E+00,   0.000000E+00
